iteration_id,layer_id,head_id,embedding_length_D,sentence_length_L,key_fetch_num,quant_key_bit,quant_query_bit,auto_requant_thres,if_requant,auto_requant_incre,value_fetch_num,quant_value_bit,if_accumulate_importance,if_rescale_previous_importance,if_topk,topk
1,0,4,64.0,994,921,6,16,0.05,True,4,184,6,True,False,False,-1
1,0,5,64.0,994,921,6,16,0.05,True,4,184,6,True,False,False,-1
1,0,6,64.0,994,921,6,16,0.05,True,4,184,6,True,False,False,-1
1,0,7,64.0,994,921,6,16,0.05,True,4,184,6,True,False,False,-1
1,0,8,64.0,994,921,6,16,0.05,True,4,184,6,True,False,False,-1
1,0,9,64.0,994,921,6,16,0.05,True,4,184,6,True,False,False,-1
1,0,10,64.0,994,921,6,16,0.05,True,4,184,6,True,False,False,-1
1,0,11,64.0,994,921,6,16,0.05,True,4,184,6,True,False,True,716
1,1,0,64.0,994,716,6,16,0.05,True,4,143,6,True,False,False,-1
1,1,1,64.0,994,716,6,16,0.05,True,4,143,6,True,False,False,-1
1,1,2,64.0,994,716,6,16,0.05,True,4,143,6,True,False,False,-1
1,1,3,64.0,994,716,6,16,0.05,True,4,143,6,True,False,False,-1
1,1,4,64.0,994,716,6,16,0.05,True,4,143,6,True,False,False,-1
1,1,5,64.0,994,716,6,16,0.05,True,4,143,6,True,False,False,-1
1,1,6,64.0,994,716,6,16,0.05,True,4,143,6,True,False,False,-1
1,1,7,64.0,994,716,6,16,0.05,True,4,143,6,True,False,False,-1
1,1,8,64.0,994,716,6,16,0.05,True,4,143,6,True,False,False,-1
1,1,9,64.0,994,716,6,16,0.05,True,4,143,6,True,False,False,-1
1,1,10,64.0,994,716,6,16,0.05,True,4,143,6,True,False,False,-1
1,1,11,64.0,994,716,6,16,0.05,True,4,143,6,True,False,True,204
1,2,0,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,2,1,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,2,2,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,2,3,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,2,4,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,2,5,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,2,6,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,2,7,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,2,8,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,2,9,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,2,10,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,2,11,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,3,0,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,3,1,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,3,2,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,3,3,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,3,4,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,3,5,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,3,6,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,3,7,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,3,8,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,3,9,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,3,10,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,3,11,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,4,0,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,4,1,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,4,2,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,4,3,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,4,4,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,4,5,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,4,6,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,4,7,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,4,8,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,4,9,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,4,10,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,4,11,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,5,0,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,5,1,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,5,2,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,5,3,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,5,4,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,5,5,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,5,6,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,5,7,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,5,8,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,5,9,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,5,10,64.0,994,204,6,16,0.05,False,4,40,6,True,False,False,-1
1,5,11,64.0,994,204,6,16,0.05,False,4,40,6,True,False,True,102
1,6,0,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,6,1,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,6,2,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,6,3,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,6,4,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,6,5,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,6,6,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,6,7,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,6,8,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,6,9,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,6,10,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,6,11,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,7,0,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,7,1,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,7,2,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,7,3,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,7,4,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,7,5,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,7,6,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,7,7,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,7,8,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,7,9,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,7,10,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,7,11,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,8,0,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,8,1,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,8,2,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,8,3,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,8,4,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,8,5,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,8,6,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,8,7,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,8,8,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,8,9,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,8,10,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,8,11,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,9,0,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,9,1,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,9,2,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,9,3,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,9,4,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,9,5,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,9,6,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,9,7,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,9,8,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,9,9,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,9,10,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,9,11,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,10,0,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,10,1,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,10,2,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,10,3,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,10,4,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,10,5,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,10,6,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,10,7,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,10,8,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,10,9,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,10,10,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,10,11,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,11,0,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,11,1,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,11,2,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,11,3,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,11,4,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,11,5,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,11,6,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,11,7,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,11,8,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,11,9,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,11,10,64.0,994,102,6,16,0.05,False,4,20,6,True,False,False,-1
1,11,11,64.0,994,102,6,16,0.05,False,4,20,6,True,True,True,921
2,0,0,64.0,995,921,6,16,0.05,True,4,184,6,True,False,False,-1
2,0,1,64.0,995,921,6,16,0.05,True,4,184,6,True,False,False,-1
2,0,2,64.0,995,921,6,16,0.05,True,4,184,6,True,False,False,-1
2,0,3,64.0,995,921,6,16,0.05,True,4,184,6,True,False,False,-1
2,0,4,64.0,995,921,6,16,0.05,True,4,184,6,True,False,False,-1
2,0,5,64.0,995,921,6,16,0.05,True,4,184,6,True,False,False,-1
2,0,6,64.0,995,921,6,16,0.05,True,4,184,6,True,False,False,-1
2,0,7,64.0,995,921,6,16,0.05,True,4,184,6,True,False,False,-1
2,0,8,64.0,995,921,6,16,0.05,True,4,184,6,True,False,False,-1
2,0,9,64.0,995,921,6,16,0.05,True,4,184,6,True,False,False,-1
2,0,10,64.0,995,921,6,16,0.05,True,4,184,6,True,False,False,-1
2,0,11,64.0,995,921,6,16,0.05,True,4,184,6,True,False,True,716
2,1,0,64.0,995,716,6,16,0.05,True,4,143,6,True,False,False,-1
2,1,1,64.0,995,716,6,16,0.05,True,4,143,6,True,False,False,-1
2,1,2,64.0,995,716,6,16,0.05,True,4,143,6,True,False,False,-1
2,1,3,64.0,995,716,6,16,0.05,True,4,143,6,True,False,False,-1
2,1,4,64.0,995,716,6,16,0.05,True,4,143,6,True,False,False,-1
2,1,5,64.0,995,716,6,16,0.05,True,4,143,6,True,False,False,-1
2,1,6,64.0,995,716,6,16,0.05,True,4,143,6,True,False,False,-1
2,1,7,64.0,995,716,6,16,0.05,True,4,143,6,True,False,False,-1
2,1,8,64.0,995,716,6,16,0.05,True,4,143,6,True,False,False,-1
2,1,9,64.0,995,716,6,16,0.05,True,4,143,6,True,False,False,-1
2,1,10,64.0,995,716,6,16,0.05,True,4,143,6,True,False,False,-1
2,1,11,64.0,995,716,6,16,0.05,True,4,143,6,True,False,True,204
2,2,0,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,2,1,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,2,2,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,2,3,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,2,4,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,2,5,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,2,6,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,2,7,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,2,8,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,2,9,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,2,10,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,2,11,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,3,0,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,3,1,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,3,2,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,3,3,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,3,4,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,3,5,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,3,6,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,3,7,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,3,8,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,3,9,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,3,10,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,3,11,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,4,0,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,4,1,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,4,2,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,4,3,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,4,4,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,4,5,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,4,6,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,4,7,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,4,8,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,4,9,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,4,10,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,4,11,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,5,0,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,5,1,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,5,2,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
2,5,3,64.0,995,204,6,16,0.05,False,4,40,6,True,False,False,-1
